bolometer 7kOm sample 1,bolometer 7kOm sample 1,
717.475856781,0.0171130262,
713.6184597015,0.0175324194,
709.7610626221,0.0174218342,
705.9036655426,0.0170184299,
702.0462684631,0.0165345147,
698.1888713837,0.0164415035,
694.3314743042,0.0166551843,
690.4740772247,0.0163585451,
686.6166801453,0.0154899433,
682.7592830658,0.0146582639,
678.9018859863,0.0140122604,
675.0444889069,0.0133692147,
671.1870918274,0.0129824812,
667.3296947479,0.0132716969,
663.4722976685,0.0138024092,
659.614900589,0.0135199865,
655.7575035095,0.0122742765,
651.9001064301,0.0116458973,
648.0427093506,0.0125770662,
644.1853122711,0.0133481454,
640.3279151917,0.012564702,
636.4705181122,0.0115312217,
632.6131210327,0.011338816,
628.7557239532,0.0112839723,
624.8983268738,0.0114127435,
621.0409297943,0.0120577114,
617.1835327148,0.012168508,
613.3261356354,0.0114033986,
609.4687385559,0.0108674038,
605.6113414764,0.0107605625,
601.753944397,0.010155065,
597.8965473175,0.0095081069,
594.039150238,0.0098354947,
590.1817531586,0.0103675723,
586.3243560791,0.0102021452,
582.4669589996,0.0098374151,
578.6095619202,0.0098055173,
574.7521648407,0.0094014686,
570.8947677612,0.0082587404,
567.0373706818,0.0073245633,
563.1799736023,0.0071921013,
559.3225765228,0.0077503636,
555.4651794434,0.0088141914,
551.6077823639,0.0098286439,
547.7503852844,0.00970391,
543.892988205,0.00853814,
540.0355911255,0.0077243876,
536.178194046,0.0077485698,
532.3207969666,0.0081084054,
528.4633998871,0.0083004748,
524.6060028076,0.0087742414,
520.7486057281,0.0098103452,
516.8912086487,0.0102434289,
513.0338115692,0.0095352866,
509.1764144897,0.0090368511,
505.3190174103,0.0100686913,
501.4616203308,0.0108916331,
497.6042232513,0.0090387128,
493.7468261719,0.0060257474,
489.8894290924,0.0045097782,
486.0320320129,0.0048900349,
482.1746349335,0.0063503054,
478.317237854,0.0071527278,
474.4598407745,0.0062794294,
470.6024436951,0.0057409541,
466.7450466156,0.0064774905,
462.8876495361,0.0063640578,
459.0302524567,0.0044680899,
455.1728553772,0.0025582486,
451.3154582977,0.0022531766,
447.4580612183,0.0025019364,
443.6006641388,0.001752252,
439.7432670593,4.983676E-4,
435.8858699799,5.97253E-5,
432.0284729004,0.0013287382,
428.1710758209,0.0034231166,
424.3136787415,0.004006973,
420.456281662,0.0028183344,
416.5988845825,0.0016942143,
412.7414875031,0.0013783564,
408.8840904236,0.0012549409,
405.0266933441,6.409453E-4,
401.1692962646,-3.95906E-5,
397.3118991852,7.15397E-5,
393.4545021057,5.863555E-4,
389.5971050262,9.562225E-4,
385.7397079468,0.0011567025,
381.8823108673,0.0014701597,
378.0249137878,0.0019595744,
374.1675167084,0.0016340187,
370.3101196289,3.70484E-4,
