bolometer 5kOm sample 2.0,bolometer 5kOm sample 2.0,
779.1942100525,0.0155992601,
775.336812973,0.0154801421,
771.4794158936,0.0154879969,
767.6220188141,0.0154896602,
763.7646217346,0.0154357366,
759.9072246552,0.0153539265,
756.0498275757,0.0152753182,
752.1924304962,0.0152030354,
748.3350334167,0.0151125714,
744.4776363373,0.0149934292,
740.6202392578,0.0148751354,
736.7628421783,0.0147806127,
732.9054450989,0.0146938544,
729.0480480194,0.0146168144,
725.1906509399,0.0144650806,
721.3332538605,0.0141658485,
717.475856781,0.0138852028,
713.6184597015,0.0137633998,
709.7610626221,0.0136618111,
705.9036655426,0.0135047594,
702.0462684631,0.0133045455,
698.1888713837,0.0129538001,
694.3314743042,0.0126117915,
690.4740772247,0.0124086458,
686.6166801453,0.0121710971,
682.7592830658,0.0118975081,
678.9018859863,0.0116832536,
675.0444889069,0.0115758888,
671.1870918274,0.0115196416,
667.3296947479,0.0113804862,
663.4722976685,0.011112852,
659.614900589,0.0107781943,
655.7575035095,0.0104654133,
651.9001064301,0.01020482,
648.0427093506,0.009985433,
644.1853122711,0.0097686509,
640.3279151917,0.0095943464,
636.4705181122,0.0094590997,
632.6131210327,0.0093071405,
628.7557239532,0.0091115516,
624.8983268738,0.0088828178,
621.0409297943,0.0087559372,
617.1835327148,0.0086905193,
613.3261356354,0.0085492991,
609.4687385559,0.00833188,
605.6113414764,0.0081522176,
601.753944397,0.008086618,
597.8965473175,0.0080359746,
594.039150238,0.0079044215,
590.1817531586,0.007659208,
586.3243560791,0.0074231364,
582.4669589996,0.0072398046,
578.6095619202,0.0070098704,
574.7521648407,0.0067222184,
570.8947677612,0.0064916895,
567.0373706818,0.0063877003,
563.1799736023,0.0063061821,
559.3225765228,0.0063203564,
555.4651794434,0.0063786092,
551.6077823639,0.0063370261,
547.7503852844,0.0063387216,
543.892988205,0.0064372197,
540.0355911255,0.0065233838,
536.178194046,0.0064943125,
532.3207969666,0.0064778314,
528.4633998871,0.0066221692,
524.6060028076,0.00691116,
520.7486057281,0.0070574596,
516.8912086487,0.0068970975,
513.0338115692,0.0066766264,
509.1764144897,0.0066885576,
505.3190174103,0.0070702573,
501.4616203308,0.0089915674,
497.6042232513,0.0126413405,
493.7468261719,0.0130689107,
489.8894290924,0.008708464,
486.0320320129,0.005579948,
482.1746349335,0.0050187279,
478.317237854,0.0047684638,
474.4598407745,0.0043305145,
470.6024436951,0.0038752602,
466.7450466156,0.0034897865,
462.8876495361,0.0031228233,
459.0302524567,0.0028096051,
455.1728553772,0.0026132707,
451.3154582977,0.002508817,
447.4580612183,0.0022144162,
443.6006641388,0.0017840819,
439.7432670593,0.0016002404,
435.8858699799,0.0015058466,
432.0284729004,0.0011929155,
428.1710758209,9.174784E-4,
424.3136787415,9.43834E-4,
420.456281662,0.001154796,
416.5988845825,0.0013001278,
412.7414875031,0.0013020559,
408.8840904236,0.0012261681,
405.0266933441,0.0011953242,
401.1692962646,0.0011736134,
397.3118991852,0.0011183429,
393.4545021057,9.566635E-4,
389.5971050262,7.547843E-4,
385.7397079468,5.995665E-4,
381.8823108673,5.371976E-4,
378.0249137878,5.862437E-4,
374.1675167084,5.566612E-4,
370.3101196289,4.114896E-4,
