# cwd not inside a repo
# Loss.Nf                = 60
# Loss.fmin              = 45000000000.0
# Loss.fmax              = 155000000000.0
# Loss.z0                = 1000
# Loss.feedDiam          = 3.05e-05
# Loss.lPerPixel         = 3.05e-05
# Loss.boardDim          = (0.003, 0.003)
# Loss.leftLim           = 5e+10
# Loss.rightLim          = 1.5e+11
# Loss.T                 = -10
# Loss.p                 = 2.5
# Loss.div               = 10
# AnnealOpt.n_calls      = 1500
# AnnealOpt.x_ini0.shape = (40, 40)
# AnnealOpt.pp           = (5, 5)
Iter_,y_prev,y_candid,y_delta,T,P,choice
642,5467.53,17076.3,-11608.77,  0,0.0,reject
643,5467.53,5501.58,-34.05,  0,0.0,reject
644,5467.53,5503.33,-35.8,  0,0.0,reject
645,5467.53,17076.3,-11608.77,  0,0.0,reject
646,5467.53,17076.3,-11608.77,  0,0.0,reject
647,5467.53,5548.41,-80.88,  0,0.0,reject
648,5467.53,5566.49,-98.96,  0,0.0,reject
649,5467.53,5486.31,-18.78,  0,0.0,reject
650,5467.53,5533.56,-66.03,  0,0.0,reject
829,2740.56,3377.25,-636.69,  0,0.0,reject
651,5467.53,17076.3,-11608.77,  0,0.0,reject
830,2740.56,3333.95,-593.39,  0,0.0,reject
652,5467.53,5867.09,-399.56,  0,0.0,reject
653,5467.53,5499.91,-32.38,  0,0.0,reject
654,5467.53,5473.16,-5.63,  0,0.0,reject
655,5467.53,5568.76,-101.23,  0,0.0,reject
656,5467.53,5470.88,-3.35,  0,0.0,reject
657,5467.53,5575.23,-107.7,  0,0.0,reject
658,5467.53,17076.3,-11608.77,  0,0.0,reject
659,5467.53,17076.3,-11608.77,  0,0.0,reject
660,5467.53,5467.91,-0.38,  0,0.0,reject
661,5467.53,5518.88,-51.35,  0,0.0,reject
831,2740.56,3962.04,-1221.48,  0,0.0,reject
662,5467.53,17076.3,-11608.77,  0,0.0,reject
663,5467.53,17076.3,-11608.77,  0,0.0,reject
664,5467.53,5498.69,-31.16,  0,0.0,reject
665,5467.53,17076.3,-11608.77,  0,0.0,reject
666,5467.53,17076.3,-11608.77,  0,0.0,reject
667,5467.53,17076.3,-11608.77,  0,0.0,reject
668,5467.53,17076.3,-11608.77,  0,0.0,reject
669,5467.53,5523.61,-56.08,  0,0.0,reject
670,5467.53,5468.37,-0.84,  0,0.0,reject
671,5467.53,5467.3,0.23,  0,inf,accept
672,5467.3,17076.3,-11609.0,  0,0.0,reject
832,2740.56,17073.2,-14332.64,  0,0.0,reject
673,5467.3,5845.2,-377.9,  0,0.0,reject
833,2740.56,2704.86,35.7,  0,inf,accept
674,5467.3,5766.26,-298.96,  0,0.0,reject
675,5467.3,5742.74,-275.44,  0,0.0,reject
676,5467.3,5525.91,-58.61,  0,0.0,reject
677,5467.3,5500.5,-33.2,  0,0.0,reject
678,5467.3,17076.3,-11609.0,  0,0.0,reject
679,5467.3,17076.3,-11609.0,  0,0.0,reject
680,5467.3,5474.62,-7.32,  0,0.0,reject
681,5467.3,5538.24,-70.94,  0,0.0,reject
682,5467.3,5824.27,-356.97,  0,0.0,reject
683,5467.3,5678.8,-211.5,  0,0.0,reject
684,5467.3,17076.3,-11609.0,  0,0.0,reject
685,5467.3,5507.46,-40.16,  0,0.0,reject
686,5467.3,5499.72,-32.42,  0,0.0,reject
687,5467.3,5542.52,-75.22,  0,0.0,reject
688,5467.3,5466.88,0.42,  0,inf,accept
834,2704.86,2819.18,-114.32,  0,0.0,reject
689,5466.88,17076.3,-11609.42,  0,0.0,reject
690,5466.88,17076.3,-11609.42,  0,0.0,reject
691,5466.88,17076.3,-11609.42,  0,0.0,reject
692,5466.88,5523.44,-56.56,  0,0.0,reject
693,5466.88,17076.3,-11609.42,  0,0.0,reject
694,5466.88,17076.3,-11609.42,  0,0.0,reject
695,5466.88,5730.89,-264.01,  0,0.0,reject
696,5466.88,5924.39,-457.51,  0,0.0,reject
697,5466.88,5535.09,-68.21,  0,0.0,reject
698,5466.88,17076.3,-11609.42,  0,0.0,reject
699,5466.88,5923.73,-456.85,  0,0.0,reject
835,2704.86,2996.74,-291.88,  0,0.0,reject
700,5466.88,17076.3,-11609.42,  0,0.0,reject
701,5466.88,5500.07,-33.19,  0,0.0,reject
702,5466.88,17076.3,-11609.42,  0,0.0,reject
703,5466.88,5728.78,-261.9,  0,0.0,reject
704,5466.88,5722.69,-255.81,  0,0.0,reject
705,5466.88,5816.41,-349.53,  0,0.0,reject
706,5466.88,17076.31,-11609.43,  0,0.0,reject
707,5466.88,17076.3,-11609.42,  0,0.0,reject
836,2704.86,2728.74,-23.88,  0,0.0,reject
708,5466.88,17076.3,-11609.42,  0,0.0,reject
837,2704.86,2772.98,-68.12,  0,0.0,reject
709,5466.88,5739.12,-272.24,  0,0.0,reject
710,5466.88,5867.2,-400.32,  0,0.0,reject
711,5466.88,17076.3,-11609.42,  0,0.0,reject
712,5466.88,5523.73,-56.85,  0,0.0,reject
713,5466.88,17076.3,-11609.42,  0,0.0,reject
714,5466.88,5525.66,-58.78,  0,0.0,reject
715,5466.88,5979.32,-512.44,  0,0.0,reject
716,5466.88,17076.3,-11609.42,  0,0.0,reject
717,5466.88,5757.98,-291.1,  0,0.0,reject
718,5466.88,17076.3,-11609.42,  0,0.0,reject
719,5466.88,5974.04,-507.16,  0,0.0,reject
720,5466.88,5746.15,-279.27,  0,0.0,reject
838,2704.86,3209.58,-504.72,  0,0.0,reject
721,5466.88,17076.28,-11609.4,  0,0.0,reject
722,5466.88,5517.92,-51.04,  0,0.0,reject
723,5466.88,17076.3,-11609.42,  0,0.0,reject
724,5466.88,5475.7,-8.82,  0,0.0,reject
725,5466.88,9120.54,-3653.66,  0,0.0,reject
726,5466.88,5801.51,-334.63,  0,0.0,reject
727,5466.88,17076.3,-11609.42,  0,0.0,reject
728,5466.88,17076.3,-11609.42,  0,0.0,reject
729,5466.88,17076.3,-11609.42,  0,0.0,reject
730,5466.88,5499.41,-32.53,  0,0.0,reject
731,5466.88,9146.59,-3679.71,  0,0.0,reject
732,5466.88,17076.3,-11609.42,  0,0.0,reject
839,2704.86,6447.52,-3742.66,  0,0.0,reject
733,5466.88,17076.3,-11609.42,  0,0.0,reject
734,5466.88,17076.3,-11609.42,  0,0.0,reject
735,5466.88,17076.3,-11609.42,  0,0.0,reject
736,5466.88,9099.51,-3632.63,  0,0.0,reject
737,5466.88,17076.3,-11609.42,  0,0.0,reject
738,5466.88,17076.29,-11609.41,  0,0.0,reject
739,5466.88,5477.59,-10.71,  0,0.0,reject
740,5466.88,5535.45,-68.57,  0,0.0,reject
741,5466.88,5473.06,-6.18,  0,0.0,reject
742,5466.88,9121.38,-3654.5,  0,0.0,reject
743,5466.88,5499.56,-32.68,  0,0.0,reject
840,2704.86,2666.67,38.19,  0,inf,accept
841,2666.67,2819.69,-153.02,  0,0.0,reject
744,5466.88,17076.3,-11609.42,  0,0.0,reject
745,5466.88,5854.02,-387.14,  0,0.0,reject
746,5466.88,17076.3,-11609.42,  0,0.0,reject
747,5466.88,5824.5,-357.62,  0,0.0,reject
748,5466.88,17076.3,-11609.42,  0,0.0,reject
749,5466.88,5824.53,-357.65,  0,0.0,reject
750,5466.88,17076.3,-11609.42,  0,0.0,reject
751,5466.88,17076.3,-11609.42,  0,0.0,reject
752,5466.88,5772.45,-305.57,  0,0.0,reject
753,5466.88,5494.12,-27.24,  0,0.0,reject
754,5466.88,17076.3,-11609.42,  0,0.0,reject
842,2666.67,2520.12,146.55,  0,inf,accept
755,5466.88,17076.3,-11609.42,  0,0.0,reject
756,5466.88,5467.68,-0.8,  0,0.0,reject
757,5466.88,5523.67,-56.79,  0,0.0,reject
758,5466.88,17076.3,-11609.42,  0,0.0,reject
759,5466.88,5517.79,-50.91,  0,0.0,reject
760,5466.88,5553.73,-86.85,  0,0.0,reject
761,5466.88,5758.08,-291.2,  0,0.0,reject
762,5466.88,17076.29,-11609.41,  0,0.0,reject
763,5466.88,5466.62,0.26,  0,inf,accept
764,5466.62,17076.3,-11609.68,  0,0.0,reject
843,2520.12,2522.05,-1.93,  0,0.0,reject
765,5466.62,17076.3,-11609.68,  0,0.0,reject
766,5466.62,8994.65,-3528.03,  0,0.0,reject
767,5466.62,5746.36,-279.74,  0,0.0,reject
768,5466.62,17076.3,-11609.68,  0,0.0,reject
769,5466.62,5499.05,-32.43,  0,0.0,reject
770,5466.62,17076.31,-11609.69,  0,0.0,reject
771,5466.62,5532.52,-65.9,  0,0.0,reject
772,5466.62,5522.58,-55.96,  0,0.0,reject
773,5466.62,17076.3,-11609.68,  0,0.0,reject
844,2520.12,2619.99,-99.87,  0,0.0,reject
774,5466.62,17076.3,-11609.68,  0,0.0,reject
775,5466.62,17076.3,-11609.68,  0,0.0,reject
776,5466.62,5468.83,-2.21,  0,0.0,reject
777,5466.62,5470.89,-4.27,  0,0.0,reject
778,5466.62,5512.31,-45.69,  0,0.0,reject
779,5466.62,17076.29,-11609.67,  0,0.0,reject
780,5466.62,5505.02,-38.4,  0,0.0,reject
781,5466.62,17076.3,-11609.68,  0,0.0,reject
782,5466.62,17076.3,-11609.68,  0,0.0,reject
845,2520.12,2897.17,-377.05,  0,0.0,reject
783,5466.62,5743.9,-277.28,  0,0.0,reject
784,5466.62,17076.3,-11609.68,  0,0.0,reject
785,5466.62,17076.3,-11609.68,  0,0.0,reject
786,5466.62,17076.3,-11609.68,  0,0.0,reject
787,5466.62,17076.3,-11609.68,  0,0.0,reject
788,5466.62,5469.71,-3.09,  0,0.0,reject
789,5466.62,5531.28,-64.66,  0,0.0,reject
790,5466.62,17076.3,-11609.68,  0,0.0,reject
791,5466.62,5538.51,-71.89,  0,0.0,reject
846,2520.12,2619.69,-99.57,  0,0.0,reject
847,2520.12,6930.53,-4410.41,  0,0.0,reject
792,5466.62,17076.3,-11609.68,  0,0.0,reject
793,5466.62,17076.29,-11609.67,  0,0.0,reject
794,5466.62,17076.3,-11609.68,  0,0.0,reject
795,5466.62,17076.3,-11609.68,  0,0.0,reject
796,5466.62,17076.3,-11609.68,  0,0.0,reject
797,5466.62,17076.3,-11609.68,  0,0.0,reject
798,5466.62,17076.3,-11609.68,  0,0.0,reject
799,5466.62,17076.3,-11609.68,  0,0.0,reject
848,2520.12,2655.5,-135.38,  0,0.0,reject
800,5466.62,5887.02,-420.4,  0,0.0,reject
849,2520.12,7377.41,-4857.29,  0,0.0,reject
850,2520.12,2536.02,-15.9,  0,0.0,reject
801,5466.62,17076.3,-11609.68,  0,0.0,reject
802,5466.62,5500.77,-34.15,  0,0.0,reject
803,5466.62,5515.18,-48.56,  0,0.0,reject
851,2520.12,8636.8,-6116.68,  0,0.0,reject
804,5466.62,5549.02,-82.4,  0,0.0,reject
805,5466.62,5477.58,-10.96,  0,0.0,reject
806,5466.62,5757.47,-290.85,  0,0.0,reject
807,5466.62,9120.26,-3653.64,  0,0.0,reject
808,5466.62,17076.3,-11609.68,  0,0.0,reject
809,5466.62,17076.3,-11609.68,  0,0.0,reject
810,5466.62,6076.06,-609.44,  0,0.0,reject
811,5466.62,17076.3,-11609.68,  0,0.0,reject
812,5466.62,17076.3,-11609.68,  0,0.0,reject
813,5466.62,5568.26,-101.64,  0,0.0,reject
814,5466.62,17076.28,-11609.66,  0,0.0,reject
815,5466.62,5518.3,-51.68,  0,0.0,reject
852,2520.12,2728.64,-208.52,  0,0.0,reject
816,5466.62,17076.3,-11609.68,  0,0.0,reject
853,2520.12,8846.83,-6326.71,  0,0.0,reject
817,5466.62,5477.6,-10.98,  0,0.0,reject
818,5466.62,5509.69,-43.07,  0,0.0,reject
819,5466.62,17066.9,-11600.28,  0,0.0,reject
820,5466.62,17076.3,-11609.68,  0,0.0,reject
821,5466.62,17076.3,-11609.68,  0,0.0,reject
822,5466.62,5566.2,-99.58,  0,0.0,reject
823,5466.62,17076.3,-11609.68,  0,0.0,reject
824,5466.62,17076.3,-11609.68,  0,0.0,reject
854,2520.12,3126.89,-606.77,  0,0.0,reject
855,2520.12,6235.32,-3715.2,  0,0.0,reject
825,5466.62,17076.28,-11609.66,  0,0.0,reject
856,2520.12,6221.46,-3701.34,  0,0.0,reject
826,5466.62,17076.31,-11609.69,  0,0.0,reject
857,2520.12,15961.65,-13441.53,  0,0.0,reject
827,5466.62,17076.3,-11609.68,  0,0.0,reject
828,5466.62,5467.04,-0.42,  0,0.0,reject
829,5466.62,5567.89,-101.27,  0,0.0,reject
830,5466.62,5544.42,-77.8,  0,0.0,reject
831,5466.62,17076.3,-11609.68,  0,0.0,reject
832,5466.62,17076.3,-11609.68,  0,0.0,reject
833,5466.62,5516.83,-50.21,  0,0.0,reject
834,5466.62,5471.35,-4.73,  0,0.0,reject
835,5466.62,17076.3,-11609.68,  0,0.0,reject
836,5466.62,17076.3,-11609.68,  0,0.0,reject
837,5466.62,5568.64,-102.02,  0,0.0,reject
838,5466.62,5504.51,-37.89,  0,0.0,reject
839,5466.62,17076.3,-11609.68,  0,0.0,reject
840,5466.62,17076.3,-11609.68,  0,0.0,reject
841,5466.62,9088.56,-3621.94,  0,0.0,reject
842,5466.62,5509.46,-42.84,  0,0.0,reject
858,2520.12,2529.8,-9.68,  0,0.0,reject
843,5466.62,17076.29,-11609.67,  0,0.0,reject
844,5466.62,17076.3,-11609.68,  0,0.0,reject
845,5466.62,17076.3,-11609.68,  0,0.0,reject
846,5466.62,17076.3,-11609.68,  0,0.0,reject
847,5466.62,5500.58,-33.96,  0,0.0,reject
848,5466.62,17076.3,-11609.68,  0,0.0,reject
849,5466.62,17076.3,-11609.68,  0,0.0,reject
850,5466.62,17076.3,-11609.68,  0,0.0,reject
851,5466.62,5498.87,-32.25,  0,0.0,reject
859,2520.12,2821.65,-301.53,  0,0.0,reject
852,5466.62,17076.3,-11609.68,  0,0.0,reject
853,5466.62,17076.3,-11609.68,  0,0.0,reject
854,5466.62,17076.3,-11609.68,  0,0.0,reject
855,5466.62,5520.54,-53.92,  0,0.0,reject
856,5466.62,17076.3,-11609.68,  0,0.0,reject
857,5466.62,17076.3,-11609.68,  0,0.0,reject
858,5466.62,5784.75,-318.13,  0,0.0,reject
859,5466.62,5812.3,-345.68,  0,0.0,reject
860,5466.62,9132.51,-3665.89,  0,0.0,reject
861,5466.62,5522.66,-56.04,  0,0.0,reject
862,5466.62,17076.3,-11609.68,  0,0.0,reject
863,5466.62,15891.88,-10425.26,  0,0.0,reject
860,2520.12,2520.18,-0.06,  0,0.0,reject
864,5466.62,5774.08,-307.46,  0,0.0,reject
865,5466.62,5791.26,-324.64,  0,0.0,reject
866,5466.62,17076.29,-11609.67,  0,0.0,reject
867,5466.62,5732.86,-266.24,  0,0.0,reject
868,5466.62,17076.29,-11609.67,  0,0.0,reject
869,5466.62,15116.21,-9649.59,  0,0.0,reject
870,5466.62,17076.31,-11609.69,  0,0.0,reject
861,2520.12,2507.78,12.34,  0,inf,accept
871,5466.62,5738.72,-272.1,  0,0.0,reject
872,5466.62,5890.83,-424.21,  0,0.0,reject
873,5466.62,5484.85,-18.23,  0,0.0,reject
874,5466.62,17066.88,-11600.26,  0,0.0,reject
875,5466.62,5538.29,-71.67,  0,0.0,reject
876,5466.62,17076.3,-11609.68,  0,0.0,reject
877,5466.62,5804.33,-337.71,  0,0.0,reject
878,5466.62,17076.3,-11609.68,  0,0.0,reject
879,5466.62,5478.31,-11.69,  0,0.0,reject
880,5466.62,17076.3,-11609.68,  0,0.0,reject
862,2507.78,2651.74,-143.96,  0,0.0,reject
881,5466.62,17076.3,-11609.68,  0,0.0,reject
863,2507.78,12715.61,-10207.83,  0,0.0,reject
882,5466.62,17076.3,-11609.68,  0,0.0,reject
883,5466.62,5474.79,-8.17,  0,0.0,reject
884,5466.62,5531.95,-65.33,  0,0.0,reject
885,5466.62,17076.3,-11609.68,  0,0.0,reject
886,5466.62,5471.35,-4.73,  0,0.0,reject
887,5466.62,17076.3,-11609.68,  0,0.0,reject
888,5466.62,17076.3,-11609.68,  0,0.0,reject
889,5466.62,5819.51,-352.89,  0,0.0,reject
890,5466.62,17076.3,-11609.68,  0,0.0,reject
891,5466.62,17076.29,-11609.67,  0,0.0,reject
892,5466.62,15004.29,-9537.67,  0,0.0,reject
893,5466.62,5495.71,-29.09,  0,0.0,reject
864,2507.78,2499.63,8.15,  0,inf,accept
894,5466.62,17076.3,-11609.68,  0,0.0,reject
895,5466.62,17076.3,-11609.68,  0,0.0,reject
896,5466.62,17076.3,-11609.68,  0,0.0,reject
897,5466.62,17076.3,-11609.68,  0,0.0,reject
898,5466.62,17076.3,-11609.68,  0,0.0,reject
899,5466.62,17076.3,-11609.68,  0,0.0,reject
900,5466.62,5473.47,-6.85,  0,0.0,reject
901,5466.62,17076.3,-11609.68,  0,0.0,reject
902,5466.62,5911.91,-445.29,  0,0.0,reject
903,5466.62,5495.12,-28.5,  0,0.0,reject
865,2499.63,2549.78,-50.15,  0,0.0,reject
904,5466.62,17076.3,-11609.68,  0,0.0,reject
905,5466.62,5840.44,-373.82,  0,0.0,reject
906,5466.62,5511.1,-44.48,  0,0.0,reject
907,5466.62,17076.3,-11609.68,  0,0.0,reject
908,5466.62,17076.3,-11609.68,  0,0.0,reject
909,5466.62,5510.38,-43.76,  0,0.0,reject
910,5466.62,17076.3,-11609.68,  0,0.0,reject
911,5466.62,17076.3,-11609.68,  0,0.0,reject
912,5466.62,17076.3,-11609.68,  0,0.0,reject
866,2499.63,3341.26,-841.63,  0,0.0,reject
913,5466.62,5732.92,-266.3,  0,0.0,reject
914,5466.62,5472.44,-5.82,  0,0.0,reject
867,2499.63,5681.9,-3182.27,  0,0.0,reject
915,5466.62,17076.3,-11609.68,  0,0.0,reject
916,5466.62,17076.3,-11609.68,  0,0.0,reject
917,5466.62,5534.03,-67.41,  0,0.0,reject
918,5466.62,17076.29,-11609.67,  0,0.0,reject
919,5466.62,17076.3,-11609.68,  0,0.0,reject
920,5466.62,17076.3,-11609.68,  0,0.0,reject
921,5466.62,5504.93,-38.31,  0,0.0,reject
868,2499.63,2499.95,-0.32,  0,0.0,reject
922,5466.62,17076.3,-11609.68,  0,0.0,reject
923,5466.62,17076.3,-11609.68,  0,0.0,reject
924,5466.62,5488.38,-21.76,  0,0.0,reject
925,5466.62,17076.3,-11609.68,  0,0.0,reject
926,5466.62,5513.48,-46.86,  0,0.0,reject
927,5466.62,17076.3,-11609.68,  0,0.0,reject
928,5466.62,5503.89,-37.27,  0,0.0,reject
929,5466.62,17076.3,-11609.68,  0,0.0,reject
930,5466.62,8998.17,-3531.55,  0,0.0,reject
931,5466.62,5524.25,-57.63,  0,0.0,reject
932,5466.62,5762.52,-295.9,  0,0.0,reject
869,2499.63,2399.33,100.3,  0,inf,accept
933,5466.62,17076.31,-11609.69,  0,0.0,reject
934,5466.62,5466.69,-0.07,  0,0.0,reject
935,5466.62,17076.3,-11609.68,  0,0.0,reject
936,5466.62,17076.3,-11609.68,  0,0.0,reject
937,5466.62,5508.53,-41.91,  0,0.0,reject
938,5466.62,5517.86,-51.24,  0,0.0,reject
939,5466.62,5504.19,-37.57,  0,0.0,reject
940,5466.62,17076.3,-11609.68,  0,0.0,reject
941,5466.62,5499.02,-32.4,  0,0.0,reject
942,5466.62,5547.99,-81.37,  0,0.0,reject
943,5466.62,5960.44,-493.82,  0,0.0,reject
870,2399.33,5112.36,-2713.03,  0,0.0,reject
944,5466.62,17076.3,-11609.68,  0,0.0,reject
945,5466.62,17076.29,-11609.67,  0,0.0,reject
946,5466.62,5511.91,-45.29,  0,0.0,reject
947,5466.62,17076.3,-11609.68,  0,0.0,reject
948,5466.62,17076.3,-11609.68,  0,0.0,reject
949,5466.62,5569.93,-103.31,  0,0.0,reject
950,5466.62,17076.29,-11609.67,  0,0.0,reject
871,2399.33,2698.26,-298.93,  0,0.0,reject
951,5466.62,5498.91,-32.29,  0,0.0,reject
952,5466.62,5505.29,-38.67,  0,0.0,reject
953,5466.62,5516.16,-49.54,  0,0.0,reject
954,5466.62,17076.3,-11609.68,  0,0.0,reject
955,5466.62,17076.3,-11609.68,  0,0.0,reject
956,5466.62,17076.3,-11609.68,  0,0.0,reject
957,5466.62,5498.1,-31.48,  0,0.0,reject
958,5466.62,17076.3,-11609.68,  0,0.0,reject
959,5466.62,17076.3,-11609.68,  0,0.0,reject
872,2399.33,2411.64,-12.31,  0,0.0,reject
960,5466.62,17076.3,-11609.68,  0,0.0,reject
961,5466.62,17076.3,-11609.68,  0,0.0,reject
962,5466.62,5468.04,-1.42,  0,0.0,reject
963,5466.62,5538.43,-71.81,  0,0.0,reject
964,5466.62,5544.19,-77.57,  0,0.0,reject
965,5466.62,17076.3,-11609.68,  0,0.0,reject
966,5466.62,5466.6,0.02,  0,inf,accept
967,5466.6,5499.48,-32.88,  0,0.0,reject
968,5466.6,5503.08,-36.48,  0,0.0,reject
969,5466.6,17076.3,-11609.7,  0,0.0,reject
970,5466.6,5480.59,-13.99,  0,0.0,reject
873,2399.33,2398.29,1.04,  0,inf,accept
971,5466.6,17076.3,-11609.7,  0,0.0,reject
972,5466.6,17076.3,-11609.7,  0,0.0,reject
973,5466.6,17076.3,-11609.7,  0,0.0,reject
974,5466.6,17076.3,-11609.7,  0,0.0,reject
975,5466.6,17076.3,-11609.7,  0,0.0,reject
976,5466.6,5522.19,-55.59,  0,0.0,reject
977,5466.6,9091.34,-3624.74,  0,0.0,reject
978,5466.6,17076.3,-11609.7,  0,0.0,reject
979,5466.6,17076.3,-11609.7,  0,0.0,reject
980,5466.6,17076.3,-11609.7,  0,0.0,reject
874,2398.29,2676.88,-278.59,  0,0.0,reject
981,5466.6,5766.97,-300.37,  0,0.0,reject
982,5466.6,5495.73,-29.13,  0,0.0,reject
983,5466.6,9036.27,-3569.67,  0,0.0,reject
984,5466.6,5470.92,-4.32,  0,0.0,reject
985,5466.6,5506.15,-39.55,  0,0.0,reject
986,5466.6,17076.3,-11609.7,  0,0.0,reject
987,5466.6,5819.3,-352.7,  0,0.0,reject
988,5466.6,5524.31,-57.71,  0,0.0,reject
989,5466.6,5466.23,0.37,  0,inf,accept
990,5466.23,17076.3,-11610.07,  0,0.0,reject
991,5466.23,17076.3,-11610.07,  0,0.0,reject
992,5466.23,17076.31,-11610.08,  0,0.0,reject
993,5466.23,9142.4,-3676.17,  0,0.0,reject
994,5466.23,17076.3,-11610.07,  0,0.0,reject
875,2398.29,2742.5,-344.21,  0,0.0,reject
995,5466.23,9125.77,-3659.54,  0,0.0,reject
996,5466.23,5467.22,-0.99,  0,0.0,reject
997,5466.23,9148.87,-3682.64,  0,0.0,reject
998,5466.23,17076.3,-11610.07,  0,0.0,reject
999,5466.23,17076.3,-11610.07,  0,0.0,reject
1000,5466.23,5511.86,-45.63,  0,0.0,reject
1001,5466.23,5528.9,-62.67,  0,0.0,reject
1002,5466.23,5876.33,-410.1,  0,0.0,reject
1003,5466.23,5474.0,-7.77,  0,0.0,reject
1004,5466.23,5467.23,-1.0,  0,0.0,reject
1005,5466.23,17067.22,-11600.99,  0,0.0,reject
876,2398.29,2510.6,-112.31,  0,0.0,reject
1006,5466.23,17076.3,-11610.07,  0,0.0,reject
1007,5466.23,5488.99,-22.76,  0,0.0,reject
1008,5466.23,5807.26,-341.03,  0,0.0,reject
1009,5466.23,17076.3,-11610.07,  0,0.0,reject
1010,5466.23,5473.59,-7.36,  0,0.0,reject
1011,5466.23,5840.59,-374.36,  0,0.0,reject
1012,5466.23,5466.98,-0.75,  0,0.0,reject
1013,5466.23,5524.94,-58.71,  0,0.0,reject
1014,5466.23,5476.8,-10.57,  0,0.0,reject
1015,5466.23,5758.04,-291.81,  0,0.0,reject
1016,5466.23,17076.3,-11610.07,  0,0.0,reject
1017,5466.23,17076.3,-11610.07,  0,0.0,reject
1018,5466.23,5466.64,-0.41,  0,0.0,reject
877,2398.29,3426.14,-1027.85,  0,0.0,reject
1019,5466.23,17076.3,-11610.07,  0,0.0,reject
1020,5466.23,5534.06,-67.83,  0,0.0,reject
1021,5466.23,5466.44,-0.21,  0,0.0,reject
1022,5466.23,17076.31,-11610.08,  0,0.0,reject
1023,5466.23,5807.25,-341.02,  0,0.0,reject
1024,5466.23,5471.1,-4.87,  0,0.0,reject
1025,5466.23,17076.3,-11610.07,  0,0.0,reject
1026,5466.23,5887.02,-420.79,  0,0.0,reject
1027,5466.23,17076.3,-11610.07,  0,0.0,reject
1028,5466.23,5708.28,-242.05,  0,0.0,reject
1029,5466.23,17076.3,-11610.07,  0,0.0,reject
1030,5466.23,5833.04,-366.81,  0,0.0,reject
1031,5466.23,5581.77,-115.54,  0,0.0,reject
878,2398.29,2715.12,-316.83,  0,0.0,reject
1032,5466.23,17076.3,-11610.07,  0,0.0,reject
1033,5466.23,5561.5,-95.27,  0,0.0,reject
1034,5466.23,5543.05,-76.82,  0,0.0,reject
1035,5466.23,5458.92,7.31,  0,inf,accept
1036,5458.92,17076.3,-11617.38,  0,0.0,reject
1037,5458.92,17076.3,-11617.38,  0,0.0,reject
1038,5458.92,17076.3,-11617.38,  0,0.0,reject
1039,5458.92,5808.5,-349.58,  0,0.0,reject
879,2398.29,2600.48,-202.19,  0,0.0,reject
1040,5458.92,17076.3,-11617.38,  0,0.0,reject
1041,5458.92,5829.26,-370.34,  0,0.0,reject
1042,5458.92,5774.32,-315.4,  0,0.0,reject
1043,5458.92,17076.29,-11617.37,  0,0.0,reject
1044,5458.92,17076.3,-11617.38,  0,0.0,reject
1045,5458.92,17076.3,-11617.38,  0,0.0,reject
1046,5458.92,17076.3,-11617.38,  0,0.0,reject
1047,5458.92,9001.19,-3542.27,  0,0.0,reject
880,2398.29,2416.79,-18.5,  0,0.0,reject
881,2398.29,5566.45,-3168.16,  0,0.0,reject
1048,5458.92,17076.31,-11617.39,  0,0.0,reject
1049,5458.92,17076.29,-11617.37,  0,0.0,reject
1050,5458.92,17076.28,-11617.36,  0,0.0,reject
1051,5458.92,17067.39,-11608.47,  0,0.0,reject
1052,5458.92,17076.3,-11617.38,  0,0.0,reject
1053,5458.92,5514.03,-55.11,  0,0.0,reject
1054,5458.92,17076.3,-11617.38,  0,0.0,reject
1055,5458.92,5922.51,-463.59,  0,0.0,reject
1056,5458.92,17076.3,-11617.38,  0,0.0,reject
1057,5458.92,17076.3,-11617.38,  0,0.0,reject
1058,5458.92,5803.49,-344.57,  0,0.0,reject
882,2398.29,2418.19,-19.9,  0,0.0,reject
883,2398.29,2736.03,-337.74,  0,0.0,reject
1059,5458.92,5905.29,-446.37,  0,0.0,reject
1060,5458.92,5511.46,-52.54,  0,0.0,reject
884,2398.29,5958.85,-3560.56,  0,0.0,reject
1061,5458.92,5512.72,-53.8,  0,0.0,reject
1062,5458.92,5548.07,-89.15,  0,0.0,reject
885,2398.29,13572.05,-11173.76,  0,0.0,reject
1063,5458.92,17076.3,-11617.38,  0,0.0,reject
1064,5458.92,9116.67,-3657.75,  0,0.0,reject
1065,5458.92,5488.43,-29.51,  0,0.0,reject
1066,5458.92,5473.64,-14.72,  0,0.0,reject
1067,5458.92,17076.3,-11617.38,  0,0.0,reject
1068,5458.92,5986.21,-527.29,  0,0.0,reject
1069,5458.92,17076.3,-11617.38,  0,0.0,reject
1070,5458.92,5760.05,-301.13,  0,0.0,reject
1071,5458.92,5468.39,-9.47,  0,0.0,reject
886,2398.29,2626.05,-227.76,  0,0.0,reject
1072,5458.92,5918.62,-459.7,  0,0.0,reject
1073,5458.92,17076.3,-11617.38,  0,0.0,reject
1074,5458.92,17076.3,-11617.38,  0,0.0,reject
1075,5458.92,5925.56,-466.64,  0,0.0,reject
1076,5458.92,5737.87,-278.95,  0,0.0,reject
1077,5458.92,9104.21,-3645.29,  0,0.0,reject
1078,5458.92,5811.16,-352.24,  0,0.0,reject
1079,5458.92,17076.3,-11617.38,  0,0.0,reject
